id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
7589,Test User 401 | Whats That Smell PE L3 | Hindi -> English,"थू , थू , थू","Thoo, thoo, thoo"
7588,Test User 401 | Whats That Smell PE L3 | Hindi -> English,माधव रोता हुआ भाग गया,Madhava ran away crying.
7587,Test User 401 | Whats That Smell PE L3 | Hindi -> English,पापा सब कचरा साफ़ कर रहे थे,Father was cleaning the garbage.
7586,Test User 401 | Under My Bed PE L2 | Hindi -> English,जंगल में असली शेरों के सपने जो देखने हैं,The dreams of real lion which I will have to see in the jungle
7585,Test User 401 | Under My Bed PE L2 | Hindi -> English,अब मैं सो जाऊँगा,Now I will sleep
7584,Test User 401 | Under My Bed PE L2 | Hindi -> English,माँ मुझे पानी पिलाती हैं,Mom gives me water.
7583,Test User 401 | Under My Bed PE L2 | Hindi -> English,मैं तो ऐसे ही डर गया,I was scared just like that.
7582,Test User 401 | Under My Bed PE L2 | Hindi -> English,इसके बटन शेर की आँखों की तरह चमकते हैं,Its buttons shine like lion 's eyes
7581,Test User 401 | Under My Bed PE L2 | Hindi -> English,यह तो मेरा मोटा पीला - काला स्वेटर है,It is my thick yellow-black sweater. .
7580,Test User 401 | Under My Bed PE L2 | Hindi -> English,कोई शेर - वेर नहीं है,There is no lion.
7579,Test User 401 | Under My Bed PE L2 | Hindi -> English,अरे,Hey
7578,Test User 401 | Under My Bed PE L2 | Hindi -> English,माँ झुकती हैं और शेर को खींचकर बाहर निकालती हैं,Mother bends and pulls the lion out.
7577,Test User 401 | Under My Bed PE L2 | Hindi -> English,मैं शेर की ओर इशारा करता हूँ,I point towards the lion.
7576,Test User 401 | Under My Bed PE L2 | Hindi -> English,मुझे बुलाया था,Did you call me?
7575,Test User 401 | Under My Bed PE L2 | Hindi -> English,माँ कहती हैं,Mother says
7574,Test User 401 | Under My Bed PE L2 | Hindi -> English,क्या बात है बेटा,What is the matter son ?
7573,Test User 401 | Under My Bed PE L2 | Hindi -> English,दरवाज़े पर माँ खड़ी हैं,Mother is standing at the door.
7572,Test User 401 | Under My Bed PE L2 | Hindi -> English,अचानक किसी ने बत्ती जलाई,Suddenly someone switched on the light.
7571,Test User 401 | Under My Bed PE L2 | Hindi -> English,मगर नींद नहीं आती,But I can't sleep..
7570,Test User 401 | Under My Bed PE L2 | Hindi -> English,फिर से सो जाऊँ,should  I sleep again?
7569,Test User 401 | Under My Bed PE L2 | Hindi -> English,कहीं शेर दहाड़ने लगा तो,What if lion starts roaring?
7568,Test User 401 | Under My Bed PE L2 | Hindi -> English,माँ को बुलाऊँ,Should I call mother?
7567,Test User 401 | Under My Bed PE L2 | Hindi -> English,अब क्या करूँ,What to do now ?
7566,Test User 401 | Under My Bed PE L2 | Hindi -> English,मेरे पलंग के नीचे शेर है,There is a lion under my bed
7565,Test User 401 | Under My Bed PE L2 | Hindi -> English,हाय,Oh
7564,Test User 401 | Under My Bed PE L2 | Hindi -> English,पानी लाने के लिए मैंने अपनी चप्पल ढूँढी,I searched my slippers to bring water.
7563,Test User 401 | Under My Bed PE L2 | Hindi -> English,मुझे प्यास लगी थी,I was thirsty.
7562,Test User 401 | Under My Bed PE L2 | Hindi -> English,मेरी आँख खुली,My eyes open.
7561,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा और उसका परिवार घर पहुँचते हैं,Tara and her family arrive at home
7560,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"घर वापस आकर अच्छा लगता है , है न तारा","It feels good to come back home, isn't it tara"
7559,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माँ बोली,Mother said
7558,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"तारा ने मुंडी हिलाई , मुझे भूख लगी है","Tara nodded, I'm hungry."
7557,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माधव ने अपने पेट पर हाथ फेरा,Madhava rubbed his hand on his stomach .
7556,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"मुझे भी भूख लगी है , उसने ऊँची आवाज़ में कहा","I'm hungry too, he said loudly"
7555,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"हमारे पास फ़्रिज में दूध , अंडे और सब्ज़ियाँ हैं , माँ ने कहा","We have milk , eggs and vegetables in the fridge, mother said ."
7554,Test User 501 | Whats That Smell PE L3 | Hindi -> English,मैं खाना बना दूँगा,I 'll make food .
7553,Test User 501 | Whats That Smell PE L3 | Hindi -> English,पापा क्या आप फ्राइड राइस बना सकते हैं,Papa can you make fried rice
7552,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"हाँ , फ्राइड राइस , माधव ने सुर में सुर मिलाया","Yes, Fried Rice, Madhav joined the tone"
7551,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"घर में कदम रखते ही तारा , माधव , माँ और पापा को पता चल गया कि कुछ गड़बड़ है","As soon as they steps into the house, Tara, Madhav, mother and father learn that something is wrong."
7550,Test User 501 | Whats That Smell PE L3 | Hindi -> English,बहुत ही गड़बड़,Very messed up.
7549,Test User 501 | Whats That Smell PE L3 | Hindi -> English,छी,yuck
7548,Test User 501 | Whats That Smell PE L3 | Hindi -> English,यह कैसी गंध है,How smell it is
7547,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा चीखी,tara shouted
7546,Test User 501 | Whats That Smell PE L3 | Hindi -> English,राक्षस,Demon
7545,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माधव चिल्लाया,Madhava shouted
7544,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"घर में गर्मी , अँधेरा और बदबू है","There is heat , dark and smell in the house"
7543,Test User 501 | Whats That Smell PE L3 | Hindi -> English,पूरा घर किसी राक्षस की गुफा जैसा गंधा रहा है,The whole house smells like a monster's cave
7542,Test User 501 | Whats That Smell PE L3 | Hindi -> English,यह गंध आ कहाँ से रही है,This smell is coming from where
7541,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माँ ने सोने के कमरे में देखा,Mother looked at the bed room
7540,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माधव ने ग़ुस्लख़ाने की खोज - ख़बर ली,Madhav searched the bathroom.
7539,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा ने खाने के कमरे में झाँका,Tara peeped into the dining room.
7538,Test User 501 | Whats That Smell PE L3 | Hindi -> English,पापा ने रसोई में नज़र दौड़ाई,Papa glanced at the kitchen.
7537,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"यहाँ से आ रही है बदबू , पापा ने फ़्रिज की तरफ़ इशारा किया","The smell is coming from here, Papa points towards the fridge"
7536,Test User 501 | Whats That Smell PE L3 | Hindi -> English,बदबूदार फ़्रिज का राक्षस,Stinky fridge monster.
7535,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा ने हाँफते हुए कहा,Tara said gasping.
7534,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"डर लग रहा है , माधव ने माँ से लिपटते हुए कहा","i Feel scared, Madhav said while hugging his mother."
7533,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"चलो फ़्रिज को खोलकर देखते हैं कि अंदर है क्या , माँ बोली","Let's open the fridge and see what's inside, mother said."
7532,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माँ ने फ़्रिज खोला,Mother opened the fridge
7531,Test User 501 | Whats That Smell PE L3 | Hindi -> English,सबने अपने - अपने नाक और मुँह ढक लिये,Everyone covered their noses and mouths..
7530,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"लाइट नहीं जल रही और यह अंदर से गर्म भी है , माँ ने अपना हाथ फ़्रिज के अंदर डालते हुए कहा","The light is not working and it is also hot inside, the mother said putting her hand inside the fridge.."
7529,Test User 501 | Whats That Smell PE L3 | Hindi -> English,क्या हुआ,What happened
7528,Test User 501 | Whats That Smell PE L3 | Hindi -> English,पापा ने समझाया कि फ़्रिज ने कुछ समय पहले काम करना बंद कर दिया था,Papa explained that the fridge stopped working some time ago.
7527,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"ठंडी हवा के बिना सब कुछ ख़राब हो गया , माँ ने उदास होकर कहा","Everything went rotted without the cold air, the mother said sadly."""
7526,Test User 501 | Whats That Smell PE L3 | Hindi -> English,क्या दूध ख़राब हो गया,Has the milk gone difected?
7525,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"बिलकुल , इसकी गंध से ही पता चलता है कि यह कितना खट्टा हो चुका है","Of course, its smell shows how sour it has become."
7524,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माँ ने बताया,Mother told
7523,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"दूध को ताज़ा रखने के लिए उसे ठंडा रखना होता है , पापा ने कहा","To keep the milk fresh, it has to be kept cool, Papa said."
7522,Test User 501 | Whats That Smell PE L3 | Hindi -> English,क्या ब्रेड भी ख़राब हो गई,Did the bread also rotted?
7521,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा ने पूछा,tara asked
7520,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"हाँ , यह हरी चीज़ देख रही हो",Yes see this green thing.
7519,Test User 501 | Whats That Smell PE L3 | Hindi -> English,यह फफूँदी है जो ब्रेड में लग जाती है,It is mildew which is applied in bread.
7518,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"यह तो रूई जैसी रोएँदार है , माधव हैरान था","It is fluffy like cotton, Madhav was surprised."
7517,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"इसे छूना मत , इसे खाओगे तो बीमार हो जाओगे","Do not touch it, if you eat it you will get sick."
7516,Test User 501 | Whats That Smell PE L3 | Hindi -> English,पापा ने कहा,Father said
7515,Test User 501 | Whats That Smell PE L3 | Hindi -> English,क्या सब्ज़ियाँ भी ख़राब हो गई हैं,Have the vegetables gone rotted 
7514,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा ने दु : खी होकर पूछा,Tara asked sadly.
7513,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"हाँ वह भी सड़ गई हैं , माँ बोलीं","Yes, it is also rotten, said her mother."
7512,Test User 501 | Whats That Smell PE L3 | Hindi -> English,हम उन्हें नहीं खा सकते,We can 't eat them
7511,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माधव ने एक अंडा उठाया और उसे गिरा दिया,Madhav picked up an egg and dropped it..
7510,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"माधव , तुमने तो बदबू को और भी बढ़ा दिया","Madhav, you have increased the smell even more."
7509,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा चिल्लाई,tara shouted .
7508,Test User 501 | Whats That Smell PE L3 | Hindi -> English,अरे नहीं,Oh no.
7507,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"यह भी ख़राब हो गए , पापा ने कहा","""This also worsened, Papa said."
7506,Test User 501 | Whats That Smell PE L3 | Hindi -> English,तारा को पक्का यकीन है कि वह अब कभी अंडे नहीं खा पाएगी,Tara is sure that she will never be able to eat eggs..
7505,Test User 501 | Whats That Smell PE L3 | Hindi -> English,"थू , थू , थू","yuck, yuck, yuck"
7504,Test User 501 | Whats That Smell PE L3 | Hindi -> English,माधव रोता हुआ भाग गया,Madhav ran away crying.
7503,Test User 501 | Whats That Smell PE L3 | Hindi -> English,पापा सब कचरा साफ़ कर रहे थे,Father was clearing all the garbage.
7502,Test User 1001 | Didi and Children | Hindi -> English,एक बड़े शहर के किनारे कुछ बच्चे रहते थे,
7501,Test User 1001 | Didi and Children | Hindi -> English,उनके घर के नज़दीक एक बड़ा मैदान था,
7500,Test User 1001 | Didi and Children | Hindi -> English,मैदान अजीब क़िस्म का था,
7499,Test User 1001 | Didi and Children | Hindi -> English,"वहाँ ना पेड़ थे , ना पौधे , बस कचरा ही कचरा था",
7498,Test User 1001 | Didi and Children | Hindi -> English,पूरे शहर की फेंकी हुई चीज़ें और गन्दगी से भरा हुआ रहता था,
7497,Test User 1001 | Didi and Children | Hindi -> English,वे बच्चे स्कूल नहीं जाते थे,
7496,Test User 1001 | Didi and Children | Hindi -> English,पूरा दिन मैदान में घूमते थे,
7495,Test User 1001 | Didi and Children | Hindi -> English,प्लास्टिक की बोतलें खोजते थे,
7494,Test User 1001 | Didi and Children | Hindi -> English,कपडे के टुकड़े निकालते थे,
7493,Test User 1001 | Didi and Children | Hindi -> English,कचरे के बारे में वे बहुत कुछ जानते थे,
7492,Test User 1001 | Didi and Children | Hindi -> English,एक दिन दीदी कचरे के मैदान में आई,
7491,Test User 1001 | Didi and Children | Hindi -> English,गले में लाल दुपट्टा ओढ़े हुए थी,
7490,Test User 1001 | Didi and Children | Hindi -> English,घूमते फिरते बच्चों की तरफ ताकते हुए वह एक जगह पर बैठ गई,
7489,Test User 1001 | Didi and Children | Hindi -> English,अपने थैले से कुछ निकाल कर देखने लगी,
7488,Test User 1001 | Didi and Children | Hindi -> English,पहले बच्चे दूर से घूर रहे थे,
7487,Test User 1001 | Didi and Children | Hindi -> English,फिर थोड़ा करीब आ कर देखने लगे,
7486,Test User 1001 | Didi and Children | Hindi -> English,दीदी के पास खूब सारी किताबें थीं,
7485,Test User 1001 | Didi and Children | Hindi -> English,"मोटी , पतली , रंग बिरंगी , कहानियों से भरी हुई किताबें",
7484,Test User 1001 | Didi and Children | Hindi -> English,बच्चे और पास पास आते गए,
7483,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"याद रखो , नदी हमेशा तुम्हारा घर रहेगी","Remember , the river will always be your home ."
7482,Test User 801 | How to be an Otter PE L3 | Hindi -> English,तुमको बहुत शीघ्रता से सब सीखना होगा और अपनी सूझबूझ पर भरोसा रखना होगा,You have to learn very quickly and rely on your understanding .
7481,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"हो सकता है कल तुम्हारे पसंदीदा रेतीले तट गायब हो जाएँ , वैसे ही जैसे हो सकता है , वे बारिश के मौसम में वापस दिखने लगें",Your favorite sandy beach may disappear tomorrow but similarly you will see it again when it rains .
7480,Test User 801 | How to be an Otter PE L3 | Hindi -> English,नदी के जीवन में बदलाव आते रहते हैं,Changes are a way of life in the river .
7479,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"किसी भी चमकती , धातु की वस्तु के पास मत जाना या कौतुहलवश उसे छूने की कोशिश मत करना","Don 't try to go near any shining , metal object or touch it ."
7478,Test User 801 | How to be an Otter PE L3 | Hindi -> English,ऐसी किसी भी चीज़ से दूर रहना जो नदी में नहीं रहती - वह तुमको पकड़ने के लिए बिछाया कोई जाल हो सकता है,"Keep away from anything that does not belong to the river , it can be a trap to catch you ."
7477,Test User 801 | How to be an Otter PE L3 | Hindi -> English,उनसे दूर ही रहना और फिर वह तुमसे दूर रहेगा,Keep away from them and they will stay away from you .
7476,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"अपने परिवार के भरण - पोषण के लिए , हमारी ही तरह मछुआरे को भी मछलियों की ज़रूरत होती है","Like us, even the fishermen need fish to feed their family ."
7475,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"मछुआरा तुम्हारा मित्र हो सकता है , पर उसके जाल से बचकर रहना","The fisherman may be a friend, but stay away from his net ."
7474,Test User 801 | How to be an Otter PE L3 | Hindi -> English,उन्हें परेशान मत करना,Don 't bother them .
7473,Test User 801 | How to be an Otter PE L3 | Hindi -> English,दुष्ट मगरमच्छों को अकेले रहना पसंद है,The wicked crocodile like to live alone .
7472,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"तुम्हारे साथ नदी में विशाल बगुले , शर्मीले कछुए , अजीब से दिखने वाले हवासील , शांत रहने वाली बत्तखें और मनमौजी दुष्ट मगरमच्छ भी होंगे","There will be the great herons, shy turtles, odd looking pelicans, peaceful ducks and the naughty crooked crocodile ."
7471,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"नदी में और प्राणी भी होंगे , तुम्हें उनके साथ रहना सीखना होगा",You must learn to live with other animals in the river  .
7470,Test User 801 | How to be an Otter PE L3 | Hindi -> English,चट्टानें भी हैं जिन पर लेट कर तुम झपकी ले सकते हो,There are rocks on which you can take a nap .
7469,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"यहाँ तुम्हारे खोदने के लिए रेत है , छिपने के लिए बहुत सारी जगहें हैं","There 's sand for you to dig, and lots of places to hide ."
7468,Test User 801 | How to be an Otter PE L3 | Hindi -> English,नदी तुम्हारा खेल का मैदान भी है,The river is also your play ground .
7467,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"अपने बड़ों की बात सुनो , क्योंकि नदी के बारे में उन्हें सब कुछ पता है","Listen to your elders , because they know everything about the river ."
7466,Test User 801 | How to be an Otter PE L3 | Hindi -> English,घर के बड़े बच्चों की रक्षा करेंगे,They elders will protect children of the family .
7465,Test User 801 | How to be an Otter PE L3 | Hindi -> English,तुम एक - दूसरे की रक्षा भी करोगे,You 'll also protect each other .
7464,Test User 801 | How to be an Otter PE L3 | Hindi -> English,तुम एक साथ शिकार करोगे और खेलोगे,You will hunt and play together .
7463,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"एक परिवार की तरह , तुम एक समूह में रहोगे","Like a family , you 'll live in a group."
7462,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"यहीं , नदी के तट पर , तुम अपने परिवार के लिए माँद खोदोगे","Here , on the banks of the river , you can dig burrows  for your family ."
7461,Test User 801 | How to be an Otter PE L3 | Hindi -> English,नदी तुम्हारा घर है,The river is your home . 
7460,Test User 801 | How to be an Otter PE L3 | Hindi -> English,"पर याद रखो , कभी भी मरी हुई मछली को मत खाना","But remember , never eat a dead fish ."
7459,Test User 801 | How to be an Otter PE L3 | Hindi -> English,सभी मछलियों को पकड़ना आसान नहीं है,It 's not easy to catch all fish . 
7458,Test User 801 | How to be an Otter PE L3 | Hindi -> English,यहाँ तक कि कुछ ऐसी भी होंगी जिनकी बिल्ली की तरह मूँछे होती हैं,There will be some who have whiskers like cats .
7457,Test User 801 | How to be an Otter PE L3 | Hindi -> English,ऐसी मछलियाँ भी तुम देखोगे जो साँप की तरह लगती हैं,You will even see fish which look like snakes .
7456,Test User 801 | How to be an Otter PE L3 | Hindi -> English,तुम्हें पानी में छोटी मछलियाँ और बड़ी मछलियाँ मिलेंगी,You 'll get many big and small fish in the water .
7455,Test User 801 | How to be an Otter PE L3 | Hindi -> English,धीरे - धीरे तुम्हें मछलियों की गंध और बदबूदार मछलियाँ भी अच्छी लगने लगेंगी,"Slowly , you will like the smell of fish and even the pungent smelling ones ."
7454,Test User 801 | How to be an Otter PE L3 | Hindi -> English,मछलियों के बारे में जानना ज़रूरी है,You should know about the fish .
7453,Test User 801 | How to be an Otter PE L3 | Hindi -> English,यह पानी को अन्दर नहीं जाने देता जिससे ठंडे पानी में तैरते समय भी तुम्हें गर्माहट महसूस होती है,"It does not allow water to seep in to the skin , so it keeps you warm even when you take a swim in cold water ."
7452,Test User 801 | How to be an Otter PE L3 | Hindi -> English,अपनी रोएँदार खाल का ध्यान रखो,Take care of your fur .
7451,Test User 801 | How to be an Otter PE L3 | Hindi -> English,इसमें तुम्हारे झिल्लीदार पैर और लंबी चप्पू जैसी पूँछ तुम्हारी मदद करेगी,Your webbed paws and long curvy tail will help you in this .
7450,Test User 801 | How to be an Otter PE L3 | Hindi -> English,ऐसा कि मछली पकड़ सको और किसी भी तरह के खतरे से बच सको,So that you can catch fish and avoid any danger too.
7449,Test User 801 | How to be an Otter PE L3 | Hindi -> English,अच्छे तरीके से तैरना सीखो,Swim in good way.
7448,Test User 801 | How to be an Otter PE L3 | Hindi -> English,तैरना सीखो,Learn to swim .
7447,Test User 801 | How to be an Otter PE L3 | Hindi -> English,ऊदबिलाव बनने के गुण,How to be an Otter?
7446,Test User 1001 | Monsoon | Hindi -> English,माना जाता है कि मानसून की बारिश आशीर्वाद के साथ - साथ अभिशाप भी होती है,It is believed that the rain of monsoon is blessing and curse at the same time . 
7445,Test User 1001 | Monsoon | Hindi -> English,"जब पर्याप्त मात्रा में बारिश कम होती है , तो गर्मी की चिलचिलाती धूप के बाद यह हमारे लिए एक आशीर्वाद है","When there isn't adequate rainfall, then it is a blessing for us after the scorching heat of summer"
7444,Test User 1001 | Monsoon | Hindi -> English,यह किसानों के लिए भी एक आशीर्वाद है क्योंकि फसलें बहुतायत में उगती हैं,It is a blessing for farmers as crops grow in abundance . 
7443,Test User 1001 | Monsoon | Hindi -> English,शुष्क गर्मी के बाद नदियों में पानी भर जाता है,"After dry summer , rivers get filled with water . "
7442,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"याद रखो , नदी हमेशा तुम्हारा घर रहेगी","Remember , the river will always be your home ."
7441,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,तुमको बहुत शीघ्रता से सब सीखना होगा और अपनी सूझबूझ पर भरोसा रखना होगा,You have to learn very quickly and trust your understanding .
7440,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"हो सकता है कल तुम्हारे पसंदीदा रेतीले तट गायब हो जाएँ , वैसे ही जैसे हो सकता है , वे बारिश के मौसम में वापस दिखने लगें","Maybe your favorite sandy beaches will disappear , as it may be , they may reappear in rainy season"
7439,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,नदी के जीवन में बदलाव आते रहते हैं,the river's life changes
7438,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"किसी भी चमकती , धातु की वस्तु के पास मत जाना या कौतुहलवश उसे छूने की कोशिश मत करना","do not go near any shining, metal object or try to touch it out of curiosity"
7437,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,ऐसी किसी भी चीज़ से दूर रहना जो नदी में नहीं रहती - वह तुमको पकड़ने के लिए बिछाया कोई जाल हो सकता है,stay away from anything that does not live in the river - it could be a trap to catch you
7436,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,उनसे दूर ही रहना और फिर वह तुमसे दूर रहेगा,stay away from them and they will stay away from you
7435,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"अपने परिवार के भरण - पोषण के लिए , हमारी ही तरह मछुआरे को भी मछलियों की ज़रूरत होती है",the fishermen also need fish to maintain and feed their family
7434,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"मछुआरा तुम्हारा मित्र हो सकता है , पर उसके जाल से बचकर रहना","the fisherman can be your friend, but beware of his net "
7433,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,उन्हें परेशान मत करना,don't disturb them
7432,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,दुष्ट मगरमच्छों को अकेले रहना पसंद है,evil crocodiles like to live alone
7431,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"तुम्हारे साथ नदी में विशाल बगुले , शर्मीले कछुए , अजीब से दिखने वाले हवासील , शांत रहने वाली बत्तखें और मनमौजी दुष्ट मगरमच्छ भी होंगे","there will be large herons, shy tortoises, strange looking pelicans, quiet ducks and temperamental, evil crocodiles in the water with you "
7430,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"नदी में और प्राणी भी होंगे , तुम्हें उनके साथ रहना सीखना होगा","there will be other living beings in the river, you will have to learn to live with them"
7429,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,चट्टानें भी हैं जिन पर लेट कर तुम झपकी ले सकते हो,There are even rocks where you can lie down to take naps.
7428,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"यहाँ तुम्हारे खोदने के लिए रेत है , छिपने के लिए बहुत सारी जगहें हैं",There is sand here for you to dig and lots of places to hide
7427,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,नदी तुम्हारा खेल का मैदान भी है,The river is also a place for you to play .
7426,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"अपने बड़ों की बात सुनो , क्योंकि नदी के बारे में उन्हें सब कुछ पता है","Listen to your elders , because they know everything about the river"
7425,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,घर के बड़े बच्चों की रक्षा करेंगे,the adults of the home will protect the kids
7424,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,तुम एक - दूसरे की रक्षा भी करोगे,You 'll also protect each other
7423,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,तुम एक साथ शिकार करोगे और खेलोगे,You will hunt and play together
7422,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"एक परिवार की तरह , तुम एक समूह में रहोगे","Like a family , you 'll live in a group"
7421,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"यहीं , नदी के तट पर , तुम अपने परिवार के लिए माँद खोदोगे","Here , on the banks of the river , you will dig a burrow for your family"
7420,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,नदी तुम्हारा घर है,The river is your home .
7419,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,"पर याद रखो , कभी भी मरी हुई मछली को मत खाना","But remember , never eat a dead fish ."
7418,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,सभी मछलियों को पकड़ना आसान नहीं है,It 's not easy to catch all kinds of fish .
7417,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,यहाँ तक कि कुछ ऐसी भी होंगी जिनकी बिल्ली की तरह मूँछे होती हैं,there are some which even have whiskers like cat
7416,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,ऐसी मछलियाँ भी तुम देखोगे जो साँप की तरह लगती हैं,you will also see fish which look like snake
7415,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,तुम्हें पानी में छोटी मछलियाँ और बड़ी मछलियाँ मिलेंगी,You 'll get small fish and big fish in water
7414,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,धीरे - धीरे तुम्हें मछलियों की गंध और बदबूदार मछलियाँ भी अच्छी लगने लगेंगी,"Slowly , the smell of fish and stinky fishes will also appeal to you."
7413,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,मछलियों के बारे में जानना ज़रूरी है,it's important to know about fish
7412,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,यह पानी को अन्दर नहीं जाने देता जिससे ठंडे पानी में तैरते समय भी तुम्हें गर्माहट महसूस होती है,It does not allow water to go in so you feel warm even when you swim in cold water.
7411,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,अपनी रोएँदार खाल का ध्यान रखो,take care  of your furry skin .
7410,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,इसमें तुम्हारे झिल्लीदार पैर और लंबी चप्पू जैसी पूँछ तुम्हारी मदद करेगी,your webbed feet and long ore like tail will help you with this .
7409,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,ऐसा कि मछली पकड़ सको और किसी भी तरह के खतरे से बच सको,So you can catch fish and avoid any danger
7408,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,अच्छे तरीके से तैरना सीखो,learn to swim well
7407,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,तैरना सीखो,learn to Swim
7406,Test User 1001 | How to be an Otter PE L3 | Hindi -> English,ऊदबिलाव बनने के गुण,Traits to become an Otter
7405,Test User 1001 | All Aboard PE L2 | Hindi -> English,मुझे पीला - पीला कुछ दिख रहा है,I see something yellow
7404,Test User 1001 | All Aboard PE L2 | Hindi -> English,"अब मेरी बारी है , माँ ने कहा","Now it's my turn , said mother ."
7403,Test User 1001 | All Aboard PE L2 | Hindi -> English,नीना ने किताब नीचे रख दी और उनकी बातें सुनने लगी,Neena put the book down and started listening to them
7402,Test User 1001 | All Aboard PE L2 | Hindi -> English,बाबा तालियाँ बजाते हुए बोले,Baba said clapping his hands
7401,Test User 1001 | All Aboard PE L2 | Hindi -> English,सही जवाब है सूटकेस,The correct answer is suitcase
7400,Test User 1001 | All Aboard PE L2 | Hindi -> English,माँ ने पूछा,Maa asked
7399,Test User 1001 | All Aboard PE L2 | Hindi -> English,सूटकेस,Suitcase
7398,Test User 1001 | All Aboard PE L2 | Hindi -> English,पहाड़ियाँ,Mountains
7397,Test User 1001 | All Aboard PE L2 | Hindi -> English,मेरे जूते,My shoes
