id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
4117,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,क्या सब्ज़ियाँ भी ख़राब हो गई हैं,Did the vegetables also go bad?
4116,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"इसे छूना मत , इसे खाओगे तो बीमार हो जाओगे","Don't touch it, you will fall sick if you eat this."
4115,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"यह तो रूई जैसी रोएँदार है , माधव हैरान था","It is fluffy like cotton, Madhva was astonished."
4114,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,यह फफूँदी है जो ब्रेड में लग जाती है,This is a fungus which grows on stale bread.
4113,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"हाँ , यह हरी चीज़ देख रही हो","Yes, can you see this green thing?"
4112,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,क्या ब्रेड भी ख़राब हो गई,Did the bread get spoilt too?
4111,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"दूध को ताज़ा रखने के लिए उसे ठंडा रखना होता है , पापा ने कहा","In order to keep the milk fresh, we need cold temperature. Papa said"
4110,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माँ ने बताया,Mother said.
4109,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"बिलकुल , इसकी गंध से ही पता चलता है कि यह कितना खट्टा हो चुका है","Of course, it has a sour smell."
4108,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,क्या दूध ख़राब हो गया,Did the milk go bad?
4107,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"ठंडी हवा के बिना सब कुछ ख़राब हो गया , माँ ने उदास होकर कहा",and everything got spoilt without the cool air. mother said sadly.
4106,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,पापा ने समझाया कि फ़्रिज ने कुछ समय पहले काम करना बंद कर दिया था,Papa explained that the fridge had stopped working sometime ago. 
4105,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,क्या हुआ,What happened?
4104,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"लाइट नहीं जल रही और यह अंदर से गर्म भी है , माँ ने अपना हाथ फ़्रिज के अंदर डालते हुए कहा","Mother puts her hand inside the fridge and says, ""The fridge is hot from inside and even the lights are not working."""
4103,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,सबने अपने - अपने नाक और मुँह ढक लिये,Everyone covered their nose and mouth.
4102,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माँ ने फ़्रिज खोला,Mother opened the fridge.
4101,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"चलो फ़्रिज को खोलकर देखते हैं कि अंदर है क्या , माँ बोली",Let's open the fridge to check what's inside. said mother.
4100,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"डर लग रहा है , माधव ने माँ से लिपटते हुए कहा","I am scared, Madhav hugged his mother."
4099,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,तारा ने हाँफते हुए कहा,Tara gasped.
4098,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,बदबूदार फ़्रिज का राक्षस,Smelly fridge monster
4097,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"यहाँ से आ रही है बदबू , पापा ने फ़्रिज की तरफ़ इशारा किया",The smell is coming from here. Papa pointed towards the fridge.
4096,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,पापा ने रसोई में नज़र दौड़ाई,Papa glanced through the kitchen.
4095,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,तारा ने खाने के कमरे में झाँका,Tara peeped into the dining room.
4094,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माधव ने ग़ुस्लख़ाने की खोज - ख़बर ली,Madhav checked the washroom.
4093,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माँ ने सोने के कमरे में देखा,Mother checked the bedroom.
4092,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,पूरा घर किसी राक्षस की गुफा जैसा गंधा रहा है,The entire house is smelling like a monster's cave.
4091,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"घर में गर्मी , अँधेरा और बदबू है","It's hot, dark and smelly in the house."
4090,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माधव चिल्लाया,Madhav shouted
4089,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,राक्षस,Monster
4088,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,तारा चीखी,Tara shouted
4087,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,छी,Yuck
4086,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,बहुत ही गड़बड़,something was really wrong.
4085,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"घर में कदम रखते ही तारा , माधव , माँ और पापा को पता चल गया कि कुछ गड़बड़ है","As soon as Tara, Madhav, Mother, and father stepped into the house they immediately realized that something was wrong."
4084,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"हाँ , फ्राइड राइस , माधव ने सुर में सुर मिलाया","Yes, fried rice, Madhav chimed in"
4083,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,तारा ने पूछा,Tara asked.
4082,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,पापा क्या आप फ्राइड राइस बना सकते हैं,Papa can you make fried rice?
4081,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,पापा ने कहा,father said
4080,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,मैं खाना बना दूँगा,I will cook.
4079,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"हमारे पास फ़्रिज में दूध , अंडे और सब्ज़ियाँ हैं , माँ ने कहा","We have milk, eggs, and vegetables in the fridge. mother said."
4078,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"मुझे भी भूख लगी है , उसने ऊँची आवाज़ में कहा",""" I'm also hungry, he said loudly."
4077,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माधव ने अपने पेट पर हाथ फेरा,Madhav rubbed his stomach.
4076,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"तारा ने मुंडी हिलाई , मुझे भूख लगी है","Tara nodded in agreement, I am feeling hungry."
4075,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,माँ बोली,mother said.
4074,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,"घर वापस आकर अच्छा लगता है , है न तारा",It feels good to come back home. Isn't it Tara?
4073,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,तारा और उसका परिवार घर पहुँचते हैं,Tara and her family reach back home.
4072,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,यह कैसी गंध है,What is this smell?
4071,Test User 1601 | Whats That Smell BL L3 | Hindi -> English,यह गंध आ कहाँ से रही है,Where is this smell coming from?
4070,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मैं,I. 
4069,Test User 401 | A Helping Hand BL L4 | Hindi -> English,फिर मिलेंगे,Will meet again.
4068,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"इसके अलावा , खाने की छुट्टी के दौरान जो हुआ वह मुझसे छुपा नहीं था","Apart from this, what happened during the lunch break is not hidden from me. "
4067,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मुझे बात समझने में कुछ समय लगा,It took some time for me to understand it. 
4066,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मैं समझा कि यह किसी किस्म का खिलौना हाथ होगा,I thought it must be some type of toy hand. 
4065,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"वह अजीब लग रहा था , जैसे तुम्हारे हाथ पर प्लास्टिक की परत चढ़ी हो","It was looking strange, as if there is a layer of plastic on your hand. "
4064,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"फिर , जब मैं और नजदीक आया , तब देखा कि कुछ है जो ठीक सा नहीं है","Them, when  I came closer, then I saw there was something which was not right. "
4063,Test User 401 | A Helping Hand BL L4 | Hindi -> English,पहले - पहल मुझे समझ में नहीं आया कि इसकी वजह क्या है,"Initially, I did not understand the reason behind this. "
4062,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"हाँ , मैंने पहले दिन ही , जब तुम कक्षा में आई थीं , गौर किया था कि तुम एक ही हाथ से सारे काम करती हो और तुम्हारा बायाँ हाथ कभी हिलता भी नहीं","Yes, on the first day itself, when you came to the class, I had observed that you do all your work with only one hand and your left hand doesn't even move. "
4061,Test User 401 | A Helping Hand BL L4 | Hindi -> English,सच कहूँ तो ख़ुद मैं भी यह बात जानना चाहता हूँ और मेरे मन में भी वही सवाल हैं जो लोग तुम्हारे बारे में मुझसे पूछते हैं,"To be fair, I myself want to know about this and there are the same questions on my mind what others ask me about you. "
4060,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मुझे कैसे पता हो सकता है कि तुम्हारे पास वह चीज क्यों है और वह कैसे काम करती है,How will I know why that thing is with you and how works? 
4059,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मुझसे पूछने का क्या मतलब,What is the point of asking me?
4058,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"मैं हैलो , मैं सबसे कहता हूँ कि वे जो कुछ भी जानना चाहते हैं ख़ुद तुमसे ही पूछ लें","Me hello, I tell everyone to ask you themselves whatever they want to know. "
4057,Test User 401 | A Helping Hand BL L4 | Hindi -> English,यह सब तुम्हारी ही वजह से हुआ,All this happened only due to you. 
4056,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मेरी कमीज़ फट गई और माँ ने मुझे डाँटा,My shirt got torn and mother scolded me. 
4055,Test User 401 | A Helping Hand BL L4 | Hindi -> English,उसे लाने के लिए मुझे घिसटते हुए ढलान पर जाना पड़ा,I had to slide on the slope to fetch it. 
4054,Test User 401 | A Helping Hand BL L4 | Hindi -> English,बाद में उन्होंने उसे सड़क किनारे झाड़ियों में फेंक दिया,Later they threw it in the bushes along the roadside. 
4053,Test User 401 | A Helping Hand BL L4 | Hindi -> English,उन्होंने मेरा बस्ता छीन लिया और वापस नहीं दे रहे थे,They snatched my bag and were not returning it. 
4052,Test User 401 | A Helping Hand BL L4 | Hindi -> English,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे,You must have realised what they must be trying to know. 
4051,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"गौरव , अली और सातवीं कक्षा के उनके दो और दोस्त स्कूल की छुट्टी के बाद मेरे पीछे पड़ गए","Gaurav, Ali and two more friends of theirs from Class Seventh were after me at the end of school. "
4050,Test User 401 | A Helping Hand BL L4 | Hindi -> English,जानती हो कल क्या हुआ,You know what happened yesterday? 
4049,Test User 401 | A Helping Hand BL L4 | Hindi -> English,तुमने अपनी पढ़ाई उसी स्कूल में जारी क्यों नहीं रखी जहाँ तुम पहले पढ़ती थीं,Why didn't you continue your studies in the school you were in? 
4048,Test User 401 | A Helping Hand BL L4 | Hindi -> English,तुम हमारे स्कूल में क्यों आइं,Why did you come to our school? 
4047,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"वे मुझे भी घूरते हैं क्योंकि मुझे तुम्हारे साथ रहना होता है , तुम्हारा ध्यान रखने के लिए","They stare at me too because I have to be with you, to take care of you. "
4046,Test User 401 | A Helping Hand BL L4 | Hindi -> English,लेकिन मैं तो देखता हूँ कि सभी तुम्हें घूरते हैं,But I see everyone stares at you. 
4045,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"तुम्हारा , मैं कहो कैसी हो , माँ कहती है कि लोगों को घूरना अच्छी बात नहीं है","Your, me tell how you are, mother says it is not good to stare at people. "
4044,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"देखो न , तुम्हारी वजह से मुझे अपने दोस्तों से झूठ बोलना पड़ा","See, I had to lie to my friends due to you. "
4043,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मुझे अच्छी तरह पता था कि वे किस के बारे में पूछ रहे हैं,I knew well who they were asking about. 
4042,Test User 401 | A Helping Hand BL L4 | Hindi -> English,लेकिन यह बात सच नहीं थी,But this was not true. 
4041,Test User 401 | A Helping Hand BL L4 | Hindi -> English,मैंने उनसे कहा कि पता नहीं तुम लोग किस चीज़ के बारे में बात कर रहे हो,"I told them, don't know what you are talking about. "
4040,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"मैंने बात टालने की कोशिश की , लेकिन मुझे तो मालूम था कि मुझे क्या काम सौंपा गया है",I tried to avoid the thing but I did know what responsibility was given to me. 
4039,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"स्कूल से घर लौटते हुए अली , गौरव , सुमी और रानी , मुझसे बार - बार मेरी इस नई ज़िम्मेदारी के बारे में पूछते रहे","While returning from school Ali, Gaurav, Sumi and Rani kept asking me about my new responsibility. "
4038,Test User 401 | A Helping Hand BL L4 | Hindi -> English,लेकिन उन्होंने मुझे इस बारे में और कुछ नहीं बताया था,But she had not told me anything else regarding this. 
4037,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"मैडम ने कहा था कि मुझे तुम्हारी मदद करनी है और तुम्हें यह दिखाना है कि स्कूल में कौन सी जगह कहाँ है , क्योंकि तुम स्कूल में नई आई हो","Madam had told that I needed to help you and show you which place is where in the school, because you are new here. "
4036,Test User 401 | A Helping Hand BL L4 | Hindi -> English,और यूँ भी तुम यह पत्र कभी नहीं देख पाओगी,And in any case you won't ever be able to see this letter. 
4035,Test User 401 | A Helping Hand BL L4 | Hindi -> English,"जो भी हो , तुम जानती ही हो कि तुम कौन हो","Be what it may, you know who you are. "
4034,Test User 401 | A Helping Hand BL L4 | Hindi -> English,प्रिय,Dear. 
4033,Test User 401 | A Helping Hand BL L4 | Hindi -> English,थोड़ी सी मदद,A little help 
4032,Test User 1301 | Turtle Story BL L4 | Hindi -> English,बाहर की दुनिया की सैर करना चाहती थी,
4031,Test User 1301 | Turtle Story BL L4 | Hindi -> English,लेकिन अब मैं बड़ी भी तो हो रही थी,
4030,Test User 1301 | Turtle Story BL L4 | Hindi -> English,बहुत मज़ा आ रहा था,
4029,Test User 1301 | Turtle Story BL L4 | Hindi -> English,बेड़े पर मेरा जीवन किसी विश्व - यात्रा से कम नहीं था,
4028,Test User 1301 | Turtle Story BL L4 | Hindi -> English,इस बेड़े पर मैं सालों - साल रहने वाली थी - सुखी और सुरक्षित,
4027,Test User 1301 | Turtle Story BL L4 | Hindi -> English,मैंने राहत की साँस ली और चढ़ गई बेड़े पर,
4026,Test User 1301 | Turtle Story BL L4 | Hindi -> English,"इस बेड़े पर समुद्र में रहने वाले छोटे - बड़े जीव - जंतु सवार रहते हैं , वर्षों सागर की सैर करते हैं जैसे किसी ख़ास वक्त का इंतज़ार कर रहे हों",
4025,Test User 1301 | Turtle Story BL L4 | Hindi -> English,शैवाल और बहती हुई लकड़ी का यह बेड़ा न जाने कहाँ से चला आ रहा है,
4024,Test User 1301 | Turtle Story BL L4 | Hindi -> English,तभी मुझे समुद्री शैवाल का एक बेड़ा दिखाई दिया,
4023,Test User 1301 | Turtle Story BL L4 | Hindi -> English,तैरते - तैरते थक गई थी मैं,
4022,Test User 1301 | Turtle Story BL L4 | Hindi -> English,आगे - आगे मैं और पीछे - पीछे बड़े - बड़े दाँतों का वह जबड़ा,
4021,Test User 1301 | Turtle Story BL L4 | Hindi -> English,तब तो मानो मैं सर पर पैर रख कर तैरने लगी,
4020,Test User 1301 | Turtle Story BL L4 | Hindi -> English,१ ( फ़्लिपर ) कछुए के पर जिनके सहारे वह पानी में तैरता है,
4019,Test User 1301 | Turtle Story BL L4 | Hindi -> English,शायद वह यही सोच रही थी,
4018,Test User 1301 | Turtle Story BL L4 | Hindi -> English,आज तो नन्हे कछुए का शोरबा मिलेगा खाने में,
4017,Test User 1301 | Turtle Story BL L4 | Hindi -> English,भई वाह,
4016,Test User 1301 | Turtle Story BL L4 | Hindi -> English,जब उसकी नज़र मुझ पर पड़ी तो उसकी बाँछें खिल गईं,
4015,Test User 1301 | Turtle Story BL L4 | Hindi -> English,मेरा शक सही था,
4014,Test User 1301 | Turtle Story BL L4 | Hindi -> English,बहुत भूखी लगती थी वह,
4013,Test User 1301 | Turtle Story BL L4 | Hindi -> English,एक बहुत बड़ी मछली उनके पीछे पड़ी थी,
4012,Test User 1301 | Turtle Story BL L4 | Hindi -> English,काश कि मैं हमेशा - हमेशा के लिए यहीं रह सकती - सोच ही रही थी कि मछलियों का एक झुंड मेरे पास होकर तेज़ी से निकला,
4011,Test User 1301 | Turtle Story BL L4 | Hindi -> English,एक नई स्फूर्ति आ गई थी मुझमें,
4010,Test User 1301 | Turtle Story BL L4 | Hindi -> English,गुनगुनी धूप में मैं भी गुनगुनी हो गई,
4009,Test User 1301 | Turtle Story BL L4 | Hindi -> English,लेकिन जब आसपास नर्म - नर्म धूप बिछी हो और पेटपूजा हो चुकी हो तो ऐसी बातों की क्या चिंता,
4008,Test User 1301 | Turtle Story BL L4 | Hindi -> English,मुझे नहीं मालूम था कि मैं कहाँ हूँ,
4007,Test User 1301 | Turtle Story BL L4 | Hindi -> English,मैनें अपने मीनपक्षों ( फ़्लिपर ) १ को पेट त¬ले समेटा और धारा में बह निकली,
4006,Test User 1301 | Turtle Story BL L4 | Hindi -> English,"चारों ओर नीला , हरा पानी लहरा रहा था और सूरज की किरणें बादलों के साथ खेल - ठिठोली कर रही थीं",
4005,Test User 1301 | Turtle Story BL L4 | Hindi -> English,"एक असीम नीले संसार के बीचोंबीच , जिसे लोग सागर कहते हैं",
4004,Test User 1301 | Turtle Story BL L4 | Hindi -> English,पहले तो चकरा गई कि मैं हूँ कहाँ फिर एकदम याद आया कि मैं एक छोटा सा समुद्री कछुआ हूँ - एक ऑलिव रिडले,
4003,Test User 1301 | Turtle Story BL L4 | Hindi -> English,हैरान होकर मैंने अपने आसपास देखा,
4002,Test User 1301 | Turtle Story BL L4 | Hindi -> English,सुबह जब मेरी आँख खुली तो आसमान में सूरज चम - चम चमक रहा था,
4001,Test User 1301 | Turtle Story BL L4 | Hindi -> English,कछुआ,
4000,Test User 1301 | Turtle Story BL L4 | Hindi -> English,वह एक विशालकाय कछुआ था - इतना बड़ा तो मैंने कभी नहीं देखा था,
3999,Test User 1301 | Turtle Story BL L4 | Hindi -> English,डर के मारे मैंने ऊपर देखा,
3998,Test User 1301 | Turtle Story BL L4 | Hindi -> English,एक बहुत बड़ी छाया ने मुझे ढक लिया,
3997,Test User 1301 | Turtle Story BL L4 | Hindi -> English,फिर एकाएक अँधेरा छा गया,
3996,Test User 1301 | Turtle Story BL L4 | Hindi -> English,लेकिन मुझे कैसे पता चलेगा कि वह कहाँ है,
3995,Test User 1301 | Turtle Story BL L4 | Hindi -> English,"कितने ही रंग - बिरंगे , चमकीले प्राणियों का घर - क्लाउन मछली जैसे प्यारे और स्कॉरपियन मछली जैसे ज़हरीले जंतु रहते थे वहाँ",
3994,Test User 1301 | Turtle Story BL L4 | Hindi -> English,सब कहते थे कि रीफ़ सागर का परीलोक है,
3993,Test User 1301 | Turtle Story BL L4 | Hindi -> English,बहुत सारे कछुए रहते थे वहाँ,
3992,Test User 1301 | Turtle Story BL L4 | Hindi -> English,प्रवालभित्ति या रीफ़ के बारे में मैंने कैसी - कैसी मज़ेदार कहानियाँ सुनी थीं,
3991,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,पापा सब कचरा साफ़ कर रहे थे,
3990,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माधव रोता हुआ भाग गया,
3989,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"थू , थू , थू",
3988,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा को पक्का यकीन है कि वह अब कभी अंडे नहीं खा पाएगी,
3987,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"यह भी ख़राब हो गए , पापा ने कहा",
3986,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,अरे नहीं,
3985,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा चिल्लाई,
3984,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"माधव , तुमने तो बदबू को और भी बढ़ा दिया",
3983,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माधव ने एक अंडा उठाया और उसे गिरा दिया,
3982,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,हम उन्हें नहीं खा सकते,
3981,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"हाँ वह भी सड़ गई हैं , माँ बोलीं",
3980,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा ने दु : खी होकर पूछा,
3979,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,क्या सब्ज़ियाँ भी ख़राब हो गई हैं,
3978,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"इसे छूना मत , इसे खाओगे तो बीमार हो जाओगे",
3977,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"यह तो रूई जैसी रोएँदार है , माधव हैरान था",
3976,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,यह फफूँदी है जो ब्रेड में लग जाती है,
3975,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"हाँ , यह हरी चीज़ देख रही हो",
3974,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,क्या ब्रेड भी ख़राब हो गई,
3973,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"दूध को ताज़ा रखने के लिए उसे ठंडा रखना होता है , पापा ने कहा",
3972,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माँ ने बताया,
3971,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"बिलकुल , इसकी गंध से ही पता चलता है कि यह कितना खट्टा हो चुका है",
3970,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,क्या दूध ख़राब हो गया,
3969,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"ठंडी हवा के बिना सब कुछ ख़राब हो गया , माँ ने उदास होकर कहा",
3968,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,पापा ने समझाया कि फ़्रिज ने कुछ समय पहले काम करना बंद कर दिया था,
3967,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,क्या हुआ,
3966,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"लाइट नहीं जल रही और यह अंदर से गर्म भी है , माँ ने अपना हाथ फ़्रिज के अंदर डालते हुए कहा",
3965,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,सबने अपने - अपने नाक और मुँह ढक लिये,
3964,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माँ ने फ़्रिज खोला,
3963,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"चलो फ़्रिज को खोलकर देखते हैं कि अंदर है क्या , माँ बोली",
3962,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"डर लग रहा है , माधव ने माँ से लिपटते हुए कहा",
3961,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा ने हाँफते हुए कहा,
3960,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,बदबूदार फ़्रिज का राक्षस,
3959,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"यहाँ से आ रही है बदबू , पापा ने फ़्रिज की तरफ़ इशारा किया",
3958,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,पापा ने रसोई में नज़र दौड़ाई,
3957,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा ने खाने के कमरे में झाँका,
3956,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माधव ने ग़ुस्लख़ाने की खोज - ख़बर ली,
3955,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माँ ने सोने के कमरे में देखा,
3954,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,पूरा घर किसी राक्षस की गुफा जैसा गंधा रहा है,
3953,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"घर में गर्मी , अँधेरा और बदबू है",
3952,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माधव चिल्लाया,
3951,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,राक्षस,
3950,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा चीखी,
3949,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,छी,
3948,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,बहुत ही गड़बड़,
3947,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"घर में कदम रखते ही तारा , माधव , माँ और पापा को पता चल गया कि कुछ गड़बड़ है",
3946,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"हाँ , फ्राइड राइस , माधव ने सुर में सुर मिलाया",
3945,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा ने पूछा,
3944,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,पापा क्या आप फ्राइड राइस बना सकते हैं,
3943,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,पापा ने कहा,
3942,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,मैं खाना बना दूँगा,
3941,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"हमारे पास फ़्रिज में दूध , अंडे और सब्ज़ियाँ हैं , माँ ने कहा",
3940,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"मुझे भी भूख लगी है , उसने ऊँची आवाज़ में कहा",
3939,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माधव ने अपने पेट पर हाथ फेरा,
3938,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"तारा ने मुंडी हिलाई , मुझे भूख लगी है",
3937,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,माँ बोली,
3936,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,"घर वापस आकर अच्छा लगता है , है न तारा",
3935,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,तारा और उसका परिवार घर पहुँचते हैं,
3934,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,यह कैसी गंध है,
3933,Test User 1301 | Whats That Smell BL L3 | Hindi -> English,यह गंध आ कहाँ से रही है,
3734,Test User 1301 | Under My Bed BL L2 | Hindi -> English,जंगल में असली शेरों के सपने जो देखने हैं,I have to dream of the real lions in the forest!
3733,Test User 1301 | Under My Bed BL L2 | Hindi -> English,अब मैं सो जाऊँगा,Now I shall sleep
3732,Test User 1301 | Under My Bed BL L2 | Hindi -> English,माँ मुझे पानी पिलाती हैं,Mother gives me some water
3731,Test User 1301 | Under My Bed BL L2 | Hindi -> English,मैं तो ऐसे ही डर गया,I was scared for no reason at all
3730,Test User 1301 | Under My Bed BL L2 | Hindi -> English,इसके बटन शेर की आँखों की तरह चमकते हैं,The buttons on it were gleaming like the eyes of a lion
3729,Test User 1301 | Under My Bed BL L2 | Hindi -> English,यह तो मेरा मोटा पीला - काला स्वेटर है,It is my yellow and black sweater
3728,Test User 1301 | Under My Bed BL L2 | Hindi -> English,कोई शेर - वेर नहीं है,This is no lion!
3727,Test User 1301 | Under My Bed BL L2 | Hindi -> English,अरे,Hey!
3726,Test User 1301 | Under My Bed BL L2 | Hindi -> English,माँ झुकती हैं और शेर को खींचकर बाहर निकालती हैं,Mother bends down and pulls out the lion
3725,Test User 1301 | Under My Bed BL L2 | Hindi -> English,मैं शेर की ओर इशारा करता हूँ,I silently point towards the lion
3724,Test User 1301 | Under My Bed BL L2 | Hindi -> English,मुझे बुलाया था,You called for me
3723,Test User 1301 | Under My Bed BL L2 | Hindi -> English,माँ कहती हैं,Asks Mother
3722,Test User 1301 | Under My Bed BL L2 | Hindi -> English,क्या बात है बेटा,What is it my dear?
3721,Test User 1301 | Under My Bed BL L2 | Hindi -> English,दरवाज़े पर माँ खड़ी हैं,Mother is standing at the door
3720,Test User 1301 | Under My Bed BL L2 | Hindi -> English,अचानक किसी ने बत्ती जलाई,Suddenly someone turns on the light
3719,Test User 1301 | Under My Bed BL L2 | Hindi -> English,मगर नींद नहीं आती,But i can no longer fall asleep
3718,Test User 1301 | Under My Bed BL L2 | Hindi -> English,फिर से सो जाऊँ,Should I go back to sleep?
